image_link-href,Details,Prix,Adresse
https://www.dakarvente.com/annonce-6086-htel-en-vente-sur-somone.html,"1 Hôtel de 5000 mètres carrés PIED DANS L EAU à SOMONE avec 68 chambres une réception  un bar restaurant une piscine  vendue avec des  travaux à finir prix de vente 1 MILLIARDS 200 MILLIONS F CFA 

POUR PLUS D'INFORMATION VEILLER NOUS NOUS CONTACTER.",200000000.0,Somone
https://www.dakarvente.com/annonce-6378-a-vendre-des-appartements-neufs-yoff-onomo.html,"Nous mettons en vente des appartements neufs et  modernes dans le quartier résidentiel et tres calme de yoff ONOMO  de 2 chambres avec des placards, 2 salles de bain, toilette visiteur, un grand salon, cuisine avec des rangements.",85000000.0,Yoff
https://www.dakarvente.com/annonce-6515-appartement-f4-avec-ascenseur-vendre-nord-foire.html,"Nord Foire Face Vdn3, Appartement À Vendre,dans un Immeuble R+4 Neuf,Avec Ascenseur, Parking Devant l’immeuble,Des appartements Très biens faits,Compose de 3 Chambres Salon Cuisine 2 Toilettes ,espace Familial, finitions moderne…Gardiennage et Vidéophones,Accessible, Zone Calme et Résidentiel, Occasion À Saisir, Bon Investissement (Faite Vite ) Pour Informations complémentaires Ou Visite, contactez-nous.",65000000.0,Nord Foire
https://www.dakarvente.com/annonce-7072-vente-d-appartement-diamniadio.html,"Appartement type F3 à 29 000 000 (81m² Immeuble 4 étages)



Une chambre parents avec une salle de bain 



· Une (01) chambre enfants 

· Un salon

· Un espace familial

· Cuisines

Une Buanderie 



*29.000.000",29000000.0,Diamniadio
https://www.dakarvente.com/annonce-7249-immeubles-vendre-yoff-apecsy.html,Bonjour je vends un immeuble de 8 appartements à Yoff Apecsy près du centre aéré de la BCAO dans chaque appartement on a 2chambres 1 salon 1salle de bain des toilettes visiteurs 1cuisine...,280000000.0,Yoff
https://www.dakarvente.com/annonce-7323-appartement-haut-satnding-a-hann-marinas-voile-d-or.html,"LE PROGRAMME ARCHITECTURAL

Le projet se développe en 3 bâtiments de 8 niveaux chacun : Rez de chaussée destiné à l’accès des appartements des niveaux supérieurs, au club-house et à la piscine ; et 7 étages supplémentaires recevant des appartements de type F4 dotés chacun d’un espace familial et d’un WC/domestique.

Desservis par 3 ascenseurs, les appartements offrent de larges espaces de vie de part et d’autre d’un bloc de services. Ces différents niveaux s’articulent autour de patios centraux qui font office de respiration nécessaire au cœur des 3 bâtiments.  Chaque pièce est éclairée et ventilée naturellement ; 25 places de parking sont aménagées.

Les fonctionnalités des bâtiments s’étalent respectivement sur une surface hors œuvre de 11625,6 m².",141000000.0,Hann Bel-Air
https://www.dakarvente.com/annonce-7533-bels-appartement-a-la-voile-d-or.html,"Le projet se développe sur 3 bâtiments de 8 niveaux chacun : Rez de chaussée destiné à l’accès des appartements des niveaux supérieurs, au club-house et à la piscine ; et 7 étages supplémentaires recevant des appartements de type F4 de 170 à 188 m2 dotés chacun de 3 chambres Salon ,  d’un espace familial , d’un wc/domestique et d'une cuisine équipée. Au rez de chaussée vous avez des F3 de 2 chambres salons et cuisines équipée entre 109 m2 ET 137 m2  avec 2 shoowroom de 56m2 ET 54m2 (voir tableau liste des prix)



Desservis par 4 ascenseurs, les appartements offrent de larges espaces de vie de part et d’autre d’un bloc de services. Ces différents niveaux s’articulent autour de patios centraux qui font office de respiration nécessaire au cœur des 3 bâtiments. Chaque pièce est éclairée et ventilée naturellement ; 25 places de parking sont aménagées. Les fonctionnalités des bâtiments s’étalent respectivement sur une surface hors œuvre de 11.625,6m2",90000000.0,Hann Bel-Air
https://www.dakarvente.com/annonce-7574-fabuleux-appartement-a-hann-marinas-voile-d-or.html,"Le projet se développe sur 3 bâtiments de 8 niveaux chacun : Rez de chaussée destiné à l’accès des appartements des niveaux supérieurs, au club-house et à la piscine ; et 7 étages supplémentaires recevant des appartements de type F4 de 170 à 188 m2 dotés chacun de 3 chambres Salon ,  d’un espace familial , d’un wc/domestique et d'une cuisine équipée. Au rez de chaussée vous avez des F3 de 2 chambres salons et cuisines équipée entre 109 m2 ET 137 m2  avec 2 shoowroom de 56m2 ET 54m2 (voir tableau liste des prix)



Desservis par 4 ascenseurs, les appartements offrent de larges espaces de vie de part et d’autre d’un bloc de services. Ces différents niveaux s’articulent autour de patios centraux qui font office de respiration nécessaire au cœur des 3 bâtiments. Chaque pièce est éclairée et ventilée naturellement ; 25 places de parking sont aménagées. Les fonctionnalités des bâtiments s’étalent respectivement sur une surface hors œuvre de 11.625,6m2",175000000.0,Hann Bel-Air
https://www.dakarvente.com/annonce-7822-vente-d-un-immeuble.html,"Vente d'un immeuble R+5 d'une superficie de 200 m2 aux Maristes.

Apport locatif de l'immeuble: 1 900 000 FCFA

Contact: +221 76 330 57 42",350000000.0,Maristes
https://www.dakarvente.com/annonce-8923-appartement-vendre-fann-avec-tous-meubles.html,"Pour Cause départ apppartement haut standing à vendre avec les meubles : 4 chambres + salle de bain chacune,  salon, cuisine espace familial,  balcon, toilette visiteurs, grand parking sous terrain, générateur en cas de coupure d'électricité 

Charges de copropriété : 45.000F CFA",170000000.0,Fann
https://www.dakarvente.com/annonce-10481-appartement-vendre-au-point-e.html,"Un appartement de 3chambres salon a vendre au point e a 550millions 

passe par taif immobilier",550000000.0,Point E
https://www.dakarvente.com/annonce-10484-appartement-vendre-louer-au-point-e.html,Vente d'un appartement de 3chambres salon dans une zone tres calme avec  ascenseur disposant d'un parking et groupe electrogene. niveau4eme. prix 140millions location 1.5millions,140000000.0,Point E
https://www.dakarvente.com/annonce-10485-appartement-vendre-au-point-e.html,"vente d'un appartement meuble de 2chambres salon.

niveau rez de chaussée 

adresse sotrac mermoz 

prix 135000000",135000000.0,Point E
https://www.dakarvente.com/annonce-11091-immobilier.html,"ESKER II CITY, est un programme résidentiel en trois phases de 8 niveaux chacun, construit sur un site très agréable situé dans la commune de Hann/Bel-Air près de la Monaco plage, dans un cadre alliant luxe confort et sécurité.

Nous vous y proposons des appartements de 109 m2 à 188 m2 avec 37 logements de type F4 et 2 logements de type F3  des espaces collectifs, constitués d’une piscine, d’un club house, cuisines bien équipées, climatisations sur les grandes pièces de l’appartement (chambre parents et le salon).

Les prix varient  entre 80 .000.000 et 188 .000.000 F cfa

Pour faciliter votre paiement nous vous laissons la liberté de choisir parmi nos différentes modes ci-dessous.

•	Avec mode de paiement au comptant en donnant un acompte de 25% à la réservation et le reliquat payable selon la phase choisie

•	mode de paiement par VEFA pouvant aller jusqu’à 18 mois (sous condition) et selon l’achèvement

•	mode de paiement par financement bancaire avec montage de dossier par le biais de notre notaire Amadou Moustapha NDIAYE",80000000.0,Hann Bel-Air
https://www.dakarvente.com/annonce-12965-vente-de-villa.html,"Point E Villa à vendre de 400 m2 en bordure de route accessible et commerciale idéale pour projet immobilier ou Clinique 

Nb : possibilité de monter 2 niveaux 

Prix 450 millions dernier prix.",450000000.0,Point E
https://www.dakarvente.com/annonce-13118-appartement-vendre-au-point-e.html,"Apparemment meublé à louer ou à vendre au point e au 4ème étage avec 3 chambres-salon, ascenseur, parking et groupe électrogène 176 m2. prix : 140 millions pour la vente et 1.500.000f pour la location",140000000.0,Point E
https://www.dakarvente.com/annonce-13149-appartement-vendre-amiti-2.html,"A VENDRE:AMITIÉ 2 DERRIERE AUCHAN 

APPARTEMENT DE 3CHAMBRES AVEC DES SALLES DE BAIN UNE BELLE CUISINE EQUIPEE ETC 

SURFACE 120M²/PRIX 125MILLIONS FCFA.",125000000.0,Amitié
https://www.dakarvente.com/annonce-13150-studio-meubl-cite-keur-gorgui.html,"Studio meublé à louer par jour à la cité keur gorgui composé d'une chambre salon cuisine canal wifi chauffe-eau, femme de ménage, gardien et accueil.pour plus d'informations contacter nous",30000.0,Cité Keur Gorgui
https://www.dakarvente.com/annonce-13409-vente-villa-amiti-2.html,"A vendre:amitié 2 derriere auchan 

appartement de 3chambres + salon avec des salles de bain une belle cuisine equipee etc 

surface 120m²/prix 125millions fcfa.pour plus d'informations contacter nous",125000000.0,Amitié
https://www.dakarvente.com/annonce-13575-villa-vendre-amiti-2.html,"A vendre:amitié 2 derriere auchan 

appartement de 3chambres + salon avec des salles de bain une belle cuisine equipee etc 

surface 120m²/prix 125millions fcfa.pour plus d'informations contacter nous",125000000.0,Amitié
https://www.dakarvente.com/annonce-13710-ssd-solution.html,"Le laboratoire ssd super clean et ses filiales ( « Compagnies ») spécialiste en décapage des billets de banque 

carbonisés avec les produits ssd solution automatique et leader sur le continent africain .notre structure spécialisée dans le domaine de fabrication et vente de ssd depuis de nombreuses

 années vous garantie un service soigné;sure et efficace pour le décapage de vos billets de banque carbonisés 

qu’ils soient: noirs,verts ou rouge nous avons la solution avec les produits ssd solution automatique.



nous vous mettons aussi en garde mesdames et messieurs contre certains » faux » laboratoires fictifs qui gangrènent

 notre société et ternissent l’image des deux distributeurs exclusifs et reconnus dans le maghreb à savoir: 

laboratoire de la reserve fédérale et le laboratoire de la b.a.d



alors messieurs et dames, faites nous désormais confiance car nous sommes la pour vous servir et pallier

 au déficit d’un certains manque de compétence de ceux si .



nous vous proposons:

travaux après analyse des billets

location de machine pour billets noir.

vente des produits de décapage avec les produits ssd solution.

rachat des billets semi-finis.

offre de partenariat gagnant-gagnant .

chez nous le client est « roi » et libre de ses engagements.

alors pour tous vos travaux, chers clients, nous vous garantissons nos produits et nos techniciens qualifiés 

nous sommes baser dans plusieur pays EUROPE ASIE AFRIQUE MOYEN ORIEN AMERIQUE 

LE   LABORATOIRE DEPUIS PLUSIEURS ANNEE TRAVAIL POUR LES STRUCTURES FINANCIER  EN  EUROPE ,AFRIQUE,

 AU MAGHREB AU MOYEN ORIENT ET PERSONNES  PRIVÉES.

  

Adresse . street. 2275 oak street city . old forge new york



contact whatsapp. 001-309-228-4814 ; 0046-769-7689-90 ; 00216 536-922-44 ;00225-972-322-72

via email: ssdproduitsolution@gmail.com

Nous sommes une entreprise qui a des filiales en Afrique et en Europe, en Asie, 

en Amérique et en Malaisie, à l'écoute de vos problèmes dans ces domaines. via whatsapp 

pour dispositif DE securite   Veuillez nous contacter pour répondre au plus vite possible 

à vos questions et réponses.001-309-228-4814 ; 0046-769-7689-90 ; 00216 536-922-44 ;00225-972-322-72



via email: ssdproduitsolution@gmail.com



website. http://ssd-soltion-produits.e-monsite.com",120.0,Dakar
https://www.dakarvente.com/annonce-13739-appartement-vendre-amiti-2.html,"A vendre:amitié 2 derriere auchan 

appartement de 3chambres + salon avec des salles de bain une belle cuisine equipee etc 

surface 120m²/prix 125millions fcfa.Pour plus d'informations contacter nous",125000000.0,Amitié
https://www.dakarvente.com/annonce-13847-appartement-vendre-amiti-2.html,"A vendre:amitié 2 derriere auchan 

appartement de 3chambres + salon avec des salles de bain une belle cuisine equipee etc 

surface 120m²/prix 125millions fcfa.pour plus d'informations contacter nous",125000000.0,Amitié
https://www.dakarvente.com/annonce-14524-joli-appartement-a-vendre-a-promocap.html,"A vendre un appartement composé de 3 chambres salon avec une salle de bain , espace familial, 2 toilettes visiteurs, cuisine avec débarra  à la cité PROMOCAP à côté du centre Talibou Dabo et CTO au 1er étage",55000000.0,Rufisque
https://www.dakarvente.com/annonce-14847-appartement-meubl-louer-libert-6.html,"Appartement meublé à louer à Liberté composé de 2 chambres,salon,cuisine et toilette.Il y'a toutes les installations comme Canal +,wifi;climatiseur etc.



Prix:45.000 CFA la journée",45000.0,Liberté 6
https://www.dakarvente.com/annonce-15857-appartements-studdios-chambres-meubls-a-louer.html,Situe dans un quartier calme bien sécurisé a dalifort a la cite Shell derrière l’autoroute a péage la résidence sogui vous accueille dans des appartements chambres studios meubles avec tout le confort qu’il faut wifi canal gardiennage 24/24 femme de ménage tous les jours veuillez nous contacter au 33 832 25 40 ou au 77 351 39 74,15000.0,Dakar
https://www.dakarvente.com/annonce-18098-appartement-meuble-a-vendre-a-la-cite-aliou-sow-de-guediawaye.html,"Nous mettons en vente un appartement au troisième étage bien meublé à la cité Aliou Sow de Guédiawaye, composée de 2 chambres, salon, cuisine, toilette à 35 000 000f.",35000000.0,Guédiawaye
https://www.dakarvente.com/annonce-18872-appartement-vendre-au-point-e.html,Appartement à vendre au point E haute standing composé de 3 chambres + salon cuisine 4 toilettes avec placard dans toute les chambres parking sous sol et ascenseur Gardiennage 24/24 prix 175.000.000 fcfa,175000000.0,Dakar
https://www.dakarvente.com/annonce-19094-appartement-vendre-au-point-e.html,Appartement à vendre au point E haute standing composé de 3 chambres + salon cuisine 4 toilettes avec placard dans toute les chambres parking sous sol et ascenseur Gardiennage 24/24,175000000.0,Dakar
https://www.dakarvente.com/annonce-19339-appartement-vendre-amiti-2.html,amitié 2 derrière Auchan appartement de 3chambres + salon avec des salles de bain une belle cuisine équipée etc. surface 120m²/prix 125millions FCFA. Pour plus d'informations contacter nous,125000000.0,Dakar
https://www.dakarvente.com/annonce-19849-appartement-de-standing-2-chambres-salon.html,"jolie appartement de standing à vendre à fass immeuble 3e etage juste à 300m du point e 

l'appartement est composé de 2chambres d'un salon , d'une salle d'eau , d'une douche ,d'un balcon ,d'une cuisine ,d'une bibliothèque etc...

l'appartement est déjà meublé et est doté d'un chauffe eau

Appelez pour plus d'informations",30000000.0,Fass
https://www.dakarvente.com/annonce-20337-appartement-a-vendre-aux-mamelles.html,Apt 3 chambres + salon au 3ème étage aux Mamelles.,100000000.0,Dakar
https://www.dakarvente.com/annonce-21141-immeuble-en-vente-saly.html,"A vendre direct propriétaire en titre foncier un immeuble comprenant:



* au rez-de-chaussée 1 restaurant et restauration rapide avec clientèle établie et fort potentiel dans un cadre très agréable et convivial.



* à l'étage, un appartement neuf de type T4 non meublé comprenant 3 chambres, chacune avec une salle d’eau complète. 1 séjour - salon avec 1 cuisine aménagée. 1 wc. visiteur.



Idéalement situé au centre de Saly et proche de toutes les commodités (Mairie, banques, écoles, marché artisanal, supermarchés, restaurants, hôtels, plage, pharmacies...), l'immeuble est facile d'accès grâce à un parking situé en face.",210000000.0,Saly
https://www.dakarvente.com/annonce-22500-apparetement-a-louer-a-sicap-foire.html,"Appartement à louer à Sicap foire Composé de 2 chambres salon ,cuisine et balcon, espace familial 

Niveau 3e étage",200000.0,Sicap Foire
https://www.dakarvente.com/annonce-22575-appartement-a-vendre-a-sacre-coeur-1.html,"Vente un joli appartement à vendre à sacré coeur 1 superficie de 142m2 avec 3 chambres 3 SALLES DE BAIN , un salon et une cuisine équipée balcon  au 5etage",110000000.0,Point E
https://www.dakarvente.com/annonce-22752-appartement-a-vendre-a-virage.html,"Appartement Neuf a vendre au VIRAGE .

Superficie : 147 m2 T.F

3 Chambres, 2 Salles de bains, Dressings, Salon,

Cuisine Équipée, Balcons, Buanderie, Toilette visiteur .

Ascenseur , Groupe électrogène, Parking sous sol .

Gardiennage 24 h/ 24, Quartier calme , sécurité, accessible .

Prix : 116.000.000",116000000.0,Virage
https://www.dakarvente.com/annonce-23279-duplex-a-louer.html,"Duplex à louer à Comico Mermoz .

Composé de 3 chambres avec salle de bain individuelle, salon et salle à manger 

Prix : 700.000 fcfa / mois",700000.0,Ouakam
https://www.dakarvente.com/annonce-23537-appartement-vendre.html,Un appartement a vendre au centre rue Félix Faure au première étage papier titre foncier,150000000.0,Plateau
https://www.dakarvente.com/annonce-23596-appartement-vendre-mermoz.html,"Niveau 3em étage

120 m2 

3 chambres salon 

Cuisine 

3 toilettes 

Titre foncier",85000000.0,Sacré Coeur
https://www.dakarvente.com/annonce-23983-appartement-a-vendre-au-point-e.html,"A Vendre appartement  tout neuf au 7ème étage au point E sur 200m2 avec 4 grandes chambres, 2 grands salons, 2 cuisines équipées, balcon, parking au sous-sol, groupe, gardiennage.",200000000.0,Point E
https://www.dakarvente.com/annonce-24017-vente-appartement-neuf-type-f4-au-virage.html,"Un appartement neuf de type F4 de superficie 255m2 livrable en fin d'année est mis en vente au Virage avec vue sur mer.



L'appartement est composé de 03 chambres avec une salle de bain chacun et des plaquards de rangement et dressing, 01 salon, une cuisine entièrement équipée, une dépendance domestique.



L'immeuble est équipé de piscine, de parking sous-sol, d'ascenseur, de gardiennage H24, et une terrasse aménagé offrant une vue splendide sur la mer.



Ici joint les photos d'un appartement témoin.



Pour les gens qui en désirent, manifestez vous. Il n'en reste que 03 disponibles. Alors ne perdez plus le temps.



C'est sûr que si vous visitez, vous allez adorer. Promis.",190000000.0,Virage
https://www.dakarvente.com/annonce-24113-appartement-a-vendre.html,"APPARTEMMENT À VENDRE POINT E

F4: 3 chambres salon cuisine équipée chauffe eau et climatisation

Toilettes visiteur

Prix : 180.000.000 fcfa",180000000.0,Point E
https://www.dakarvente.com/annonce-24452-immeuble-a-vendre.html,"IMMEUBLE À VENDRE  À LA CITÉ KEUR GORGUI 

Immeuble R+5

 A vendre

10 appartements de 2 chambres salon +

4 magasins. 

Titre foncier individuel",800000000.0,Cité Keur Gorgui
https://www.dakarvente.com/annonce-24738-appartement-vendre-ngor.html,"APPARTEMENT À VENDRE À NGOR

Immeuble de 6 étages 

Disponible:

 Appartement F4 (3 chambre salon)

1er étage (avec ascenseur)

Prix 110.000.000 F CFA

Possibilité de paiement échelonné (location vente: dépôt d'acompte de 65.000.000 F CFA le reste payable chaque mois sur une durée maximum de 8 ans)",110000000.0,Ngor
https://www.dakarvente.com/annonce-24747-appartement-a-vendre-aux-almadies.html,"APPARTEMENT À VENDRE AUX ALMADIES



Penthouse  composé de 3 chambre salon salon ,cuisine équipe, piscine privée et terrasse. L’immeuble est composé d’ascenseurs, salle sports et groupe électrogène    

 Superficie 341 m2                                        Niveau septième étage.                              

PLUS D'IMAGE DISPONIBLES",340000000.0,Point E
https://www.dakarvente.com/annonce-24924-appartement-a-vendre-a-la-vdn.html,"APPARTEMENT À VENDRE A LA CITÉ MOURTADA



Immeuble R + 3 a la Cité mourtada des appartements a vendre de trois chambre salon donc une chambre parents avc SDB  et salon, cuisine. 

Prix net 55.000.000

Plus d'images disponible

Visite payante",55000000.0,VDN
https://www.dakarvente.com/annonce-24980-appartement-vendre-yoff-virage.html,"APPARTEMENT  À VENDRE À YOFF VIRAGE



Appartement très spacieux de 160m² au 6e étage se situant au quartier résidentiel de VIRAGE.

Il est composée de 3 chambres dont chacune avec sa salle de bain (la chambre parent avec  balcon), une quatrième chambre pour bonne, 01 salon avec balcon, une grande cuisine équipée, et un espace familial.



Commodités : l'immeuble dispose d'un parking privé, et de deux ascenseurs.



Papier : titre foncier

Prix : 130.000.000fcfa

NB : Possibilité de le mettre aussi en location à 650.000/mois",130000000.0,Yoff
https://www.dakarvente.com/annonce-25053-appartement-de-76m2-vendre-la-cit-mixta.html,"Appartement de 76m2 composé de 2 chambres + salon à la cité Mixta.

Papiers: Titre foncier",40000000.0,Nord Foire
https://www.dakarvente.com/annonce-25493-villa-a-vendre-aux-mamelles.html,"VILLA  A VENDRE AUX MAMELLES 

Le bâtiment R+4 est composé de 5 APPARTEMENTS de type F4, 3 CHAMBRES avec CHACUNE SA SALLE D'EAU, 1 GRAND SALON AVEC DES BALCONS, une CUISINE AMÉRICAINE OUVERTE sur le SALON et des TOILETTES  VISITEURS.

TITRE FONCIER INDIVIDUEL",600000000.0,Point E
https://www.dakarvente.com/annonce-25751-appartement-f4-neuf-bazarder-la-cit-mixta.html,"Très bel appartement F4 neuf à vendre Cité Mixa dans les nouvelles immeubles Très bien sécurisé climatisé avec Suppresseur Niveau 2ém étage Prix 50millions Papiers Titre Foncier individuel

Avec balcon",50000000.0,Sud Foire
https://www.dakarvente.com/annonce-26409-appartement-f4-haut-standing.html,"APPARTEMENT F4 HAUT STANDING À BAZARDER À KEUR YOFF

Yoff, Route de l'aéroport, Résidence Ataya, Appartement Tres Standing, Compose de 3chambres salon cuisine 3 toilettes, balcons, ascenseur, gardiennage 24h/24, Prix Spécial, Occasion A Saisir, Ideal Pour Investissement. Calme, Résidentiel et Proche des Commodités .Plus D'infos Nous Contacter, A 135 Millions",135000000.0,Nord Foire
https://www.dakarvente.com/annonce-26423-appartement-f4-aux-mamelles.html,"Mamelles, cité Cheikh Amar. Appartement 3 chambres + salon d’un total de 115 m2 situé au 3 -ème niveau d’un immeuble R+4 avec un ascenseur et une sécurité.

L’immeuble est doté d’une bâche à eau et de deux réservoirs d’une capacité de 13 000 litres. Un espace au niveau de la terrasse pour le linge et espace de détente est prévue.

Une place de parking attitrée est disponible.

Prix location 450mil

Prix de vente 90milion",90000000.0,Mamelles
https://www.dakarvente.com/annonce-26480-appartements-neufs-non-loin-du-monument-de-la-renaissance-africaine.html,"Appartements neufs spacieux grand standing aérés et lumineux à vendre non loin du Monument de la Renaissance Africaine

Il s’agit d'appartements de type F4  F5 de 213m2, 3 voire 4 chambres salon avec une excellente distribution des pièces et une architecture très moderne, un choix pointu des matériaux de construction.

Vous pouvez dès à présent visiter l’appartement témoin

Téléphone / WhatsApp / Telegram",153000000.0,Mamelles
https://www.dakarvente.com/annonce-26493-plusieurs-appartements-neufs-a-vendre.html,"2 appartements a vendre 2eme et 3eme étage

F4 de 190m2 environ, chambre domestique, buanderie, Ascenseur, accueil.

Ngor, Almadies

150 millions/ appart",150000000.0,Almadies
https://www.dakarvente.com/annonce-28258-appartement-f4.html,"Appartement Shiramba F4 de 112m2 du promoteur immobilier Teylium Properties dans son projet Kerria avec ascenseur et parking souterrain situé au 6eme et dernier étage d’un immeuble très moderne dans le pôle urbain de Diamniadio à 10mns de l’AIBD à côté des sphères ministérielles de la gare ter, de l’université américaine, et du nouveau stade de foot Abdoulaye Wade. Livraison prévue en septembre.

NB: c’est le dernier.",55000000.0,Diamniadio
